id,title,descripción,slug,proposer,created,clasification,nro_supports
652,"Menos Tecnología, más comunicación","Crear un Plan para la Calidad de la Educación Parvularia, el cual al finalizar el próximo gobierno debe haber logrado las siguientes metas:

1.	Acelerar mejoras en las condiciones laborales de los educadores de Jardines y Salas Cunas: Disminuir la gradualidad en los tiempos de ingreso a la carrera docente de los educadores que están en jardines infantiles y salas cunas.
2.	Generar un Programa de atracción a la carrera de Educación de Párvulos: Establecer manutenciones, intercambios en el extranjero mientras se estudia y gratuidad para todos quienes estudien carreras de educación de párvulos en programas de alta selectividad, entre otros beneficios.
3.	Incorporar horas no lectivas en todo el nivel parvulario: Establecer mecanismos de horas no lectivas para los educadores que trabajen en jardines infantiles y salas cunas, asegurando en el mediano plazo igualar sus condiciones a las de los establecimientos escolares.
4.	Aumentar la cantidad de educadores de párvulos por niños y niñas: Establecer un aumento en la tasa educador/niño de manera gradual durante los próximos 8 años
5.	Crear un Programas de Fortalecimiento Pedagógico para educadores y técnicos, con foco en mejorar la calidad de las interacciones pedagógicas. Establecer mecanismos, desde la formación inicial y la formación en servicio, que aseguren condiciones en el fortalecimiento las prácticas pedagógicas",menos-tecnologia-mas-comunicacion,trabsocialcsc,2017-11-15T13:11:57.335100Z,tecnologia,0
651,Desinfectar Las Cañerías De Agua,"Crear un programa de información y capacitación sobre previsión social, que contemple -en específico- los mecanismos de ahorro previsional, y que informe de los beneficios y requisitos de manera simple, clara y didáctica. El programa debiera abarcar tanto la educación formal (por ejemplo, por medio de la inclusión de contenidos en la malla educativa), como la sensibilización social a través de diferentes medios (por ejemplo, capacitaciones en empresas, campañas publicitarias, etc.).",desinfectar-las-canerias-de-agua,trabsocialcsc,2017-11-15T13:11:57.325236Z,salud,0
650,Sueldos Justos,"Crear un Programa de Superescuelas en Contextos de Complejidad Social, el cual, al finalizar el próximo gobierno, debe haber logrado las siguientes metas:

1.	Acelerar mejoras en las condiciones laborales de los profesores que trabajan en sectores de complejidad social: Reducir los tiempos de avance en la carrera docente de los profesores que trabajan en colegios de complejidad social, para que puedan llegar más rápidamente a tramos superiores quienes están marcando la diferencia. 
2.	Aumentar las horas no lectivas en las escuelas de mayor complejidad social:  Extender a todos los colegios con más de 60% de estudiantes prioritarios, y a todos los niveles educativos, la posibilidad de usar recursos SEP para aumentar horas no lectivas.
3.	Aumentar el monto de la asignación de desempeño en escuelas en sectores vulnerables: Entregar un mayor reconocimiento salarial a aquellos docentes que trabajan en escuelas de alta complejidad social, equiparando al promedio salarial de otras profesiones.
4.	Apoyar la creación de programas de acompañamiento a docentes que trabajan en escuelas vulnerables: Establecer mecanismos donde el Estado apoye a los directores en la creación de planes de apoyo a docentes en sectores de complejidad social, tras el termino de proceso de inducción al que acceden todos los docentes noveles",sueldos-justos,trabsocialcsc,2017-11-15T13:11:57.316242Z,educacion_y_trabajo,1
649,Penalización para violaciones de Derechos Humanos.,"Crear un Programa Nacional Para la innovación Pedagógica, el cual, al finalizar el próximo gobierno, debe haber logrado las siguientes metas:

1.	La creación de fondos para la investigación y trasferencia de conocimiento hacia las escuelas: Crear fondos regionales para universidades que permitan la investigación, colaboración y transferencia del conocimiento con foco en que las escuelas mejoren su proceso educativo
2.	Aumentar el foco de innovación y colaboración (I+C) en la asignación SNED: Modificar los parámetros de la asignación SNED para que los elementos de innovación y colaboración tengan mayor peso. 
3.	Potenciar la gestión del uso del tiempo en los colegios para el trabajo colaborativo: Establecer lineamientos para mejorar el uso del tiempo no lectivo y elementos de apoyo al docente y a los directivos.
4.	Crear un Plan Nacional de Mentoría y colaboración entre profesores: Establecer herramientas legales que guíen a las escuelas en la construcción de espacios de colaboración y apoyo entre docentes",penalizacion-para-violaciones-de-derechos-humanos,Francisca,2017-11-15T03:55:45.283320Z,derechoshumanos,1
647,Justicia para los niños del sename,"Crear una Dirección Parlamentaria de Análisis Técnico, organismo que sea parte del Congreso y que esté conformado por un equipo de excelencia orientado a corregir las asimetrías en la capacidad de análisis de los distintos actores involucrados en la discusión legislativa. Específicamente, esta Dirección estará encargada de dar asesoría técnica y políticamente neutra, asesoría en análisis costo-beneficio social, y realizar análisis y prevención de problemas de implementación legal y administrativa.",justicia-para-los-ninos-del-sename,LauraValentinaSotoBascur,2017-11-15T03:43:57.467926Z,infancia,0
646,Deportación de delincuentes extranjeros condenados en Chile.,"Crear una entidad similar al ministerio del medio ambiente que haga el papel de receptor y coordinador de denuncias. Ej: Reciclaje de aguas servidas: SISS, SAG, SALUD, INDAP.,",deportacion-de-delincuentes-extranjeros-condenados,CesarSedlej,2017-11-15T01:20:34.418404Z,justicia,3
645,Devolver las tierras a los indígenas,Crear una institución que se encargue de buscar y evaluar los rendimientos de los empleados públicos como la comisión de servicios públicos de Canadá o la comisión de servicios del estado de Nueva Zelanda.,devolver-las-tierras-a-los-indigenas,LilianaMorales,2017-11-15T00:46:36.522896Z,diversidad,3
644,Curso obligatorio de funcionamiento del aparato público de a lo menos 6 meses para los postulantes a cargos directivos públicos o legislativos.,"Crear una Ley de Vivienda de forma participativa que:
1) Reconozca al Derecho a la vivienda como un derecho básico y garantizado que tenga mecanismos de exigibilidad
2) Tenga servicio descentralizado que se haga cargo de la diversidad de realidades
3) Prohíba el desalojo de los campamentos
4) Tenga un foco global de derecho a una ciudad digna",curso-obligatorio-de-funcionamiento-del-aparato-pu,ArielUlloaFuentes,2017-11-14T19:32:22.658792Z,democracia,0
643,Que los ciudadanos puedan destinar un porcentaje de sus impuestos a caridad.,"Crear una ley Sophie que pretende prevenir y proteger a los niños, niñas y adolescentes vulnerados en sus derechos y que han sido abusados sexualmente. Se requiere endurecer las condenas y crear procedimientos de alerta temprana para prevenir los abusos a la infancia.",que-los-ciudadanos-puedan-destinar-un-porcentaje-d,Joseleeto,2017-11-14T17:22:15.435131Z,transparencia,0
642,Programa Nacional Para la innovación Pedagógica,"Crear una mesa de trabajo regional en la cual dirigentes de campamentos y autoridades, juntos y de forma horizontal, busquen soluciones a las problemáticas de campamento.",programa-nacional-para-la-innovacion-pedagogica,EligeEducar,2017-11-14T14:45:05.001129Z,educacion,1
641,Política de Promoción de la Confianza en las Escuelas,"Crear una nueva ley de migraciones con enfoque de derechos, generando una transversalidad a las instituciones del Estado.

Generar reglamente en el Estado junto a las organizaciones de la sociedad civil de las y los inmigrantes para tratar a los migrantes.

Generar seguro para mujeres migrantes de tres meses por un periodo de dos años para su asentamiento.

Exigir colaboración de las diferentes embajadas con sus ciudadanos.

Garantizar seguridad a las mujeres migrantes independiente de su estatus legal en el país",politica-de-promocion-de-la-confianza-en-las-escue,EligeEducar,2017-11-14T14:40:44.237099Z,educacion,0
640,Programa de Superescuelas en Contextos de Complejidad Social,Crear una nueva política migratoria con enfoque de derechos.,programa-de-superescuelas-en-contextos-de-compleji,EligeEducar,2017-11-14T14:29:10.575120Z,educacion,0
639,Plan Nacional para la Atracción Pedagógica,"Crear una oficina a nivel de Gobierno Regional o Provincial que se encargue de recibir denuncias, quejas o sugerencias por parte de los ciudadanos respecto a obras públicas construidas en sus territorios para que estas sean mejoradas. 
Al mismo tiempo, esta oficina debiese regular y fiscalizar los procesos de elaboración y construcción de obras públicas, preocupándose de que cada proyecto esté llevando a cabo procesos participativos o de consulta a los vecinos y vecinas que habitan el lugar a ser intervenido, siendo asegurado un espacio de retroalimentación a los diseños de obras públicas por parte de aquellos usuarios que serán afectados o beneficiarios directos de estas.",plan-nacional-para-la-atraccion-pedagogica,EligeEducar,2017-11-14T14:18:59.483590Z,educacion,0
638,Plan para la Calidad de la Educación Parvularia,"Crear una red de programas sociales que beneficien a la clase media en caso de desempleo, enfermedad grave, o catástrofe natural. Además de dar ayuda para emprender y surgir.",plan-para-la-calidad-de-la-educacion-parvularia,EligeEducar,2017-11-14T13:33:38.094101Z,educacion,3
637,"Censurar la canción ""Despacito""","Crear una unidad dentro del Servicio Agrícola Ganadero, dedicado a la captura, esterilización, cuidado y tratamiento etológico de los animales. Se deberán generar planes anuales de intervención, en conjunto con los municipios, los que deberán proporcionar la infraestructura para la mantención y cuidado de estos animales. Esto, de la mano de programas de tenencia responsable aplicables a espacios locales.",censurar-la-cancion-despacito,GraciasPinochet,2017-11-14T12:33:50.932150Z,cultura,1
636,PARTICIPACIÓN ACTIVA,"Crear y regular altos estandares para la construccion y mantencion de la via publica, que incluye calles y veredas.",participacion-activa,PattitaaIturraMira,2017-11-14T04:35:11.580370Z,politica,0
635,FAKAT DE INSUMOS MATERIALES Y HUMANOS,"Crearía un Instituto laboral-social , con estructura en diversos áreas (jurídica,social, psicológica, salud, odontología,recursos humanos,finanzas  y asistencia social, con anexo de un   centro-hogar),destinada a la acogida de seres, en situación vulnerable o de calle ,garantizacion de acceso a vivienda digna y empleos .
Además, implementaria un  departamento juridico con profesionales ( abogados,fiscales y defensores penales),  con el  fín de defender todo  derecho humano-social de estas personas y  penalizar toda clase de abuso o vulneración a esos derechos.",fakat-de-insumos-materiales-y-humanos,PattitaaIturraMira,2017-11-14T04:35:11.566983Z,salud,0
634,LA CONTAMINACIÓN AFECTA NUESTRAS VIDAS,"Creemos que es necesario un marco jurídico que propenda no solo a regular los deberes y derechos de los y las voluntarias, sino que busque:

- Fomentar al voluntariado desde el Estado con políticas públicas permanentes que incluyan planes de fortalecimiento organizacional y desarrollo de planes de capacitación y formación tanto para las organizaciones que los incorporan como para lo/as voluntarios; 
- Proteger a quienes desarrollan voluntariado permanente y antes situaciones de emergencia;
- Establecer marco de responsabilidad y capacitación para el voluntariado en emergencia y prevención de riesgos y desastres;
- Proteger e incentivar a la sociedad a realizar voluntariado (seguro antes situaciones de riesgo, gratuidad y/o subvención en transporte público o copago de salud entre otros que puedan ser regulados a través del registro único de organizaciones de la sociedad civil, contando con la caracterización pertinente al voluntariado permanente)
- Fomentar una cultura y sociedad pro voluntariado, difusión y promoción del mismo como materia pública y tema país. 
- Regular y establecer mecanismos de sustentabilidad y financiamiento de las organizaciones de la sociedad civil que incorporan programas de voluntariado.
- Fiscalizar el cumplimiento de responsabilidades y derechos de los y las voluntarias.",la-contaminacion-afecta-nuestras-vidas,PattitaaIturraMira,2017-11-14T04:35:11.553052Z,medio_ambiente,1
633,LA TECNOLOGÍA NOS HACE PERDER LA CULTURA,"Creo que hay que establecer un sistema solidario y de reparto de pensiones, donde se genere recursos enfocado a que pensiones sean dignas y justas para adultos mayores.",la-tecnologia-nos-hace-perder-la-cultura,PattitaaIturraMira,2017-11-14T04:35:11.543776Z,tecnologia,1
632,EL TRABAJO COMO FUENTE DE EDUCACIÓN,"Creo que la salud de los chilenos la debería pagar el gobierno, ya que, en su mayoría los adultos mayores necesitan sus medicamentos, pero las pensiones miserables no alcanzan de la mejor forma.",el-trabajo-como-fuente-de-educacion,PattitaaIturraMira,2017-11-14T04:35:11.534516Z,educacion_y_trabajo,0
631,PAGA POR TU BASURA,"Creo que todos los días según el número de patente se regularize esto, no tan sólo en la capital, para que podamos aprovechar más el transporte público, usar bicicletas, ponerse de acuerdo con el vecino,caminar, cualquier cosa para poder disminuir el uso de vehículos.",paga-por-tu-basura,PattitaaIturraMira,2017-11-14T04:21:40.874074Z,medio_ambiente,0
630,VIDEOJUEGOS PARA SAN FERNANDO,"Dado que la clase media ve como se le quitan grandes sumas de dinero anuales en impuestos y que ninguno de los beneficios sociales van destinados a ellos propongo ""Que los ciudadanos puedan destinar un porcentaje de sus impuestos a caridad"".",videojuegos-para-san-fernando,PattitaaIturraMira,2017-11-14T04:21:40.864850Z,cultura,0
629,NO MAS BULLYNG EN LA ESCUELA,"Dar urgencia al proyecto de Ley de Respeto Callejero que desde hace 15 meses de encuentra en el Senado, esperando ser discutido, luego de contar con una aprobación unánime por la cámara baja.
El proyecto contempla:
1)Establecer un nuevo tipo penal, mediante la creación del artículo 366 sexies, respecto del abuso sexual en contra de mayores de 14 años “cualquier acción sexual que implique contacto corporal que cause en la victima intimidación entre otros”. Estas son las tocaciones, manoseos, agarrones y punteos. No se distingue si es en espacio público o
privado. Esta es la única pena corporal o de prisión que establece nuestro proyecto de ley. La pena es de Presidio menor en su grado mínimo (61 a 540 días).

2) Establece como faltas: El que realizara cualquier otro comportamiento que tenga connotación sexual que implique un hostigamiento y que provoque en la víctima intimidación entre otros. A saber:
a. Si son verbales o con gestos (piropos): pena de 1 UTM, recordar que deben tener
un contenido sexual explícito.
b. Captación de imágenes: pena de 5 a 10 UTM, en el caso que fueren difundidas por
cualquier medio (whatsapp, internet, medios de comunicación escritos o
audiovisuales) 10 a 20 UTM.
c. Abordajes o Persecuciones intimidantes, actos de exhibicionismo, obscenos o de
contenido sexual explícito: pena de 10 a 20 UTM. Aquí entra la masturbación en
público también.",no-mas-bullyng-en-la-escuela,PattitaaIturraMira,2017-11-14T04:21:40.855963Z,diversidad,5
628,¡PAGUENLE A LOS PROFES!,"darles trabajo, ser justos al arrendarles lugares para dormir, entregarles ayuda por lo del huracán",paguenle-a-los-profes,PattitaaIturraMira,2017-11-14T04:21:40.846176Z,educacion_y_trabajo,3
627,CUIDEMOS A NUESTROS PAPÁS,"Debemos señalar que si bien los  proyectos presentados (tanto el de Piñera como el anteproyecto conocido de gobierno actual), declaran en su introducción la necesidad de fundamentar la ley migratoria en el enfoque de derechos humanos, esto no es recogido luego en el articulado de ninguna de las dos propuestas.

Reconocer los compromisos internacionales asumidos por el Estado Chileno en materia de Derechos Humanos, de las personas Migrantes, de los Refugiados, de la Niñez, to@s y todos; parte por el reconocimiento del Derecho a migrar y ello debiera poder ser abordado al menos en los siguientes puntos.

1.-Es importante que el derecho a migrar se traduzca dentro de la ley en un sistema de categorías migratorias que simplifique el tipo de visas.
Se propone aquí que las personas puedan ingresar al país con una “visa de uso múltiple” que les permita realizar cualquier actividad legal remunerada o no (estudios, trabajo, trabajo temporal, etc.) por un período de un año renovable por un segundo año al cabo del cual se podría optar a la permanencia definitiva.
Esto:
●	Reduciría las irregularidades surgidas de las necesidades de cambios de tipo de visas, sus costos, sus requisitos diversos y los tiempos de tramitación. 
●	Evitaría la sobrecarga institucional del Estado y los costos de transacción para él o la migrante 
●	Transparentaría la información y el estatus de las personas migrantes.
●	Reduciría el riesgo de trata y tráfico de personas.
●	Contribuiría al crecimiento económico y al fortalecimiento de la recaudación tributaria del país de acogida, especialmente al prevenir la precarización laboral

El sistema de visas debe garantizar la posibilidad de cambiar el estatus de residencia con la exclusiva condición de la temporalidad para pasar de una categoría a otra. Las visas que permiten el ingreso al país pero que impiden el tránsito hacia otra categoría incentivan la irregularidad.

2.-La incondicionalidad en el acceso a todos los derechos cívicos, sociales y culturales por parte de los ciudadanos/as extranjeros/as residentes en Chile deben incluirse en el articulado de la ley y vincularlos a los derechos humanos. El reconocimiento de dichos derechos no debe estar condicionado a la situación administrativa regular o irregular de las personas.


Especialmente en Derechos fundamentales consideramos importante:
a.	Reconocer especialmente el principio de “Ius solis” nacionalidad para todos los niños, niñas que nazcan en Chile.
b.	Garantizar el interés superior del niño, prevaleciendo éste en cualquier decisión que tome la institucionalidad pública y que afecte su vida.
c.	Garantizar la reunificación familiar que incluya un concepto amplio de familia, incluyendo convivientes, parejas del mismo sexo y otras formas de familia establecidas socioculturalmente en los países de procedencia de las personas migrantes.
Garantizar el principio pro persona, especialmente en relación a grupos vulnerables protegidos por el Derecho internacional: niños, niñas (interés superior del Niño), mujeres, personas con discapacidad, refugiados, víctimas de trata y tráfico de personas, entre otros.  

3.- Se debe garantizar una homogeneidad en las exigencias de requisitos y condiciones para el acceso a los derechos y bienes sociales de los distintos colectivos de ciudadanos extranjeros.

Una ley fundada en los derechos humanos, consagra el acceso a derechos sin considerar nacionalidad ni la “reciprocidad” u otros definidos discrecionalmente por la autoridad afecten a colectivos nacionales específicos.

4.- Es importante Desarrollar o Crear una institucionalidad que se base en los principios del respeto de los derechos humanos, inclusión social, interculturalidad y que procure en ello la descentralización y desconcentración. Una estructura orgánica en materia de migración, que actúe con un reglamento claro, con políticas públicas específicas en el tema, presupuestos y responsables que gestionen la migración  sin que ésta dependa del Ministerio del Interior a modo que cuente con mandato amplio.

Las gobernaciones provinciales en comunicación con el Departamento de Extranjería y Migraciones deben tener la potestad de tomar este tipo de decisiones sobre descentralización de los procedimientos y autorizaciones de permiso.

En este punto es relevante destacar que una regulación migratoria consistente en el tiempo, solo podría ser modificada por una reforma legal en el Congreso y no por la autoridad competente del Ejecutivo. Esto permite evitar que la política migratoria esté sujeta a los vaivenes de la economía, a la contingencia política o alguna otra eventualidad.

5.-Una política con enfoque de derechos por definición es consistente en el tiempo. La consistencia de la regulación migratoria es en este sentido un principio esencial de este enfoque. Ninguna propuesta de anteproyecto debiera consagrar la posibilidad de modificar la política de acceso al territorio y a los derechos en función de las necesidades económicas del país o de la evaluación que realicen las autoridades.

Es necesario que todos los sectores que faciliten la inmigración económica, en especial el sector laboral, con una mayor fiscalización a empleadores del ámbito, público y privado (incluyendo empresas de todos los tamaños, particulares, ONG’s entre otros). Mientras exista el trabajo precario y la vulneración de derechos de los trabajadores (especialmente fronterizos) la migración no podrá regularse.

6.- Una política basada en el enfoque de derechos debe suspender la expulsión para cualquier ciudadano extranjero con residencia definitiva en Chile aplicando sanciones sustitutivas definidas en el sistema judicial que afectan a cualquier ciudadano chileno.
La única condición que justifica repatriar a un condenado extranjero en Chile es la vulneración de los derechos de sus hijos si estos se encontrasen en el lugar de origen. Bajo ningún otro argumento es justificable la expulsión de un extranjero residente.

Garantizar el debido proceso y establecer claramente las causales de expulsión junto con las garantías de defensa, mecanismos de revisión y reconsideración de dichas medidas, priorizando en estas resoluciones el interés superior del niño y el arraigo de las personas en Chile.

7. En cuanto a la prevención de la Trata y Tráfico de personas es necesario que existan entidades civiles en frontera encargadas de brindar orientación, y que las autoridades que controlan los pasos fronterizos eliminen la práctica de la “bolsa de viaje” y la posibilidad de arbitrariedades en el control migratorio, por lo que los límites de la discrecionalidad del funcionario debieran estar claramente estipulados, poniendo por delante los derechos humanos y el derecho a migrar. 
Dicha medida no generará una mayor llegada de inmigrantes al país, porque la regulación de la movilidad humana se hará en función de la oferta y demanda laboral que de hecho ya existe es por todas las autoridades locales conocida. 

Es necesario considerar algunos riesgos inevitables si se  piensa en una legislación migratoria “restrictiva”: las visas consulares y la burocracia en los trámites. 
En el caso hipotético de que se inicien los trámites de visado o se soliciten los permisos en el país de origen, la experiencia internacional demuestra que eso no resulta, porque los empleadores no están dispuestos a emplear a personas sin conocerlas. 

8.- En relación al territorio transfronterizo y la noción de “habitante fronterizo”, consideramos necesario definir esta noción o bien trabajar en la propuesta de la Tarjeta de Cruce Fronterizo, nos imaginamos que puede ser un carnet de frontera o permiso de circulación como el “border card” en EEUU, con permiso para circular dentro de un perímetro determinado. En Chile, el caso que más se ajusta es el de Tacna y Arica, donde ya existe un Convenio, que resultó ser problemático porque habilitaba el cruce por 7 días y cualquier atraso en el retorno, especialmente desde Perú a Chile, generaba dificultades de carácter humanitario. 
Trabajar para mejorar las relaciones chileno-bolivianas de cooperación es un recurso que siempre va promover la paz y la buena convivencia entre vecinos. Tarapacá tiene un alto vínculo económico y comercial con Bolivia, especialmente a través de los puertos y la Zona Franca de Iquique, por tanto los litigios o decisiones tomadas a nivel de cancillería sólo vienen a entorpecer relación que los habitantes de las regiones fronterizas.

2.- En relación al acceso de los derechos políticos una de las limitante es que éstos están condicionados por el tiempo de residencia en Chile, así por ejemplo un punto importante es que  para que los ciudadanos extranjeros accedan al voto en las elecciones generales y locales, y ocupar cargos públicos de representación popular proponemos que en ningún caso este periodo supere los tres años de residencia continua.

Institucionalizar en la ley la participación de la sociedad civil en un sistema nacional que defina la política migratoria con representantes de las comunidades migrantes en la institucionalidad que regule la política migratoria nacional.  Esto no solo por un imperativo democrático sino por una cuestión de sustentabilidad de la política migratoria.

Cuando la sociedad participa en la definición de las políticas, se hace co-responsable de su implementación. La participación de la sociedad puede ponerse en marcha a través del Consejo Nacional de Migraciones (COSOC) actualmente en funcionamiento u otro organismos que cumpla la función de representar a las organizaciones sociales (migrantes y no migrantes) en el sistema nacional de política migratoria. 

Es necesario garantizar la autonomía del Estado en materia de política migratoria. Esto implica no consagrar en la ley el reconocimiento a priori de ningún tipo de condena ejecutada por otro Estado como requisito para el ingreso. Quedan excluídas de esta consideración los delitos de lesa humanidad o las resoluciones de la Corte Penal Internacional.

De otro modo la ley podría vulnerar derechos que el Estado chileno ha decidido respetar, en virtud de reconocer los criterios de otro Estado.",cuidemos-a-nuestros-papas,PattitaaIturraMira,2017-11-14T04:21:40.835180Z,proteccion_y_familia,1
626,¡AYUDEMOS A LOS NIÑOS!,"Decretar un proyecto de Ley,para sancionar y penalizar toda clase de discriminación ,racismo,clasismo y xenofobia hacia todo ciudadano y desarrollaría medidas y normas legislativas, destinadas a proteger y garantizar derechos humanos de toda persona, cualquiera que sea su origen,nacionalidad,
creencia,religión e identidad sexual.
También, insertaria y propondría instancias imclusivistas para todos (Asambleas,charlas,fotos,debates,exposiciones  y otros eventos,donde existiera intercambios de experiencias empíricas y vivencias, para adquirir una visión más integracionista y tolerante), introductoria  material dialéctico en establecimientos escolares,liceos,escuelas e Institutos de Educación Superior, con el fin de promover equidad y tolerancia entre seres humanos y crearía un nuevo ramo en los programas educativos:
""Humanismo ecléctico ""
Además, desplegaria todos los servicios -ambitos sociales (medicina,académico,
cultural,educación ,y Derechos Humanos), integracionistas para todo sujeto humano.",ayudemos-a-los-ninos,PattitaaIturraMira,2017-11-14T04:11:08.129217Z,salud,2
